"Schoolid","School_Name","medium","Latitude","Longitude","shift","low_class","High_class","Z_ID","Zone_Name","D_ID","District_name","SchManagement","SchCategory"
"1720185","Ambedkar School of Speicalised Excellance (ASOSE)","N/A","28.5624609","77.12614844","Morning","9","12","1720","Zone-20","17","South West A","Government","School of Specialized Excellence(SOSE)"
"1821001","Palam Enclave, No.2-SBV","N/A","28.587551796367102","77.087627686027005","Evening","Nursery","12","1821","Zone-21","18","South West B","Government","Sarvodaya Sr. Secondary Schools"
"1821003","Palam Village, Raj Nagar Extn., Part 2-GBSSS","N/A","28.5757376","77.0779588","Evening","6","12","1821","Zone-21","18","South West B","Government","Senior Secondary Schools"
"1821004","Palam Village, No.1- SBV","N/A","28.589228238122899","77.081746625019306","Evening","Nursery","12","1821","Zone-21","18","South West B","Government","Sarvodaya Sr. Secondary Schools"
"1821005","Samalka, No.1- GBSSS","N/A","28.532784950168502","77.0863107793258","Evening","6","12","1821","Zone-21","18","South West B","Government","Senior Secondary Schools"
"1821006","Sagarpur, No.1-GBSSS","N/A","28.601294927351599","77.100715297422298","Evening","6","12","1821","Zone-21","18","South West B","Government","Senior Secondary Schools"
"1821007","Sagarpur, No.2-GBSSS","N/A","28.601235362137501","77.0993703466402","Evening","6","12","1821","Zone-21","18","South West B","Government","Senior Secondary Schools"
"1821014","Palam Village, Raj Nagar, Part 1-GBSSS","N/A","28.5857392011111","77.083014534996295","General","6","12","1821","Zone-21","18","South West B","Government","Senior Secondary Schools"
"1821015","Palam Village, No.2-SKV","N/A","28.589226778226799","77.081716587381294","Morning","Nursery","12","1821","Zone-21","18","South West B","Government","Sarvodaya Sr. Secondary Schools"
"1821016","Sagarpur, No.1-SKV","N/A","28.601503268303599","77.100890260793093","Morning","Nursery","12","1821","Zone-21","18","South West B","Government","Sarvodaya Sr. Secondary Schools"
"1821017","Sagarpur, No.2-SKV","N/A","28.601483540992199","77.099568875009695","Morning","Nursery","12","1821","Zone-21","18","South West B","Government","Sarvodaya Sr. Secondary Schools"
"1821018","Palam Enclave, No.1-SKV","N/A","28.587826138655998","77.087626200858793","Morning","Nursery","12","1821","Zone-21","18","South West B","Government","Sarvodaya Sr. Secondary Schools"
"1821020","Raj Nagar-II SKV","N/A","28.5753","77.07861","Morning","Nursery","12","1821","Zone-21","18","South West B","Government","Sarvodaya Sr. Secondary Schools"
"1821022","Samalka-SKV","N/A","28.531942947011501","77.085888153292501","Morning","Nursery","12","1821","Zone-21","18","South West B","Government","Sarvodaya Sr. Secondary Schools"
"1821024","Palam Enclave, No.3-G(Co-ed)SSS","N/A","28.5880128421562","77.088053601221205","General","6","12","1821","Zone-21","18","South West B","Government","Senior Secondary Schools"
"1821025","Vijay Enclave-SKV","N/A","28.604645534691301","77.076237906145906","Morning","Nursery","12","1821","Zone-21","18","South West B","Government","Sarvodaya Sr. Secondary Schools"
"1821026","Chhawla-SKV","N/A","28.566370316251501","77.001800988137404","General","Nursery","12","1821","Zone-21","18","South West B","Government","Sarvodaya Sr. Secondary Schools"
"1821027","Raj Nagar-I SKV","N/A","28.5854747743765","77.083417343156299","General","Nursery","12","1821","Zone-21","18","South West B","Government","Sarvodaya Sr. Secondary Schools"
"1821028","Vijay Enclave-SBV","N/A","28.6045374230854","77.076237392279396","Evening","Nursery","12","1821","Zone-21","18","South West B","Government","Sarvodaya Sr. Secondary Schools"
"1821029","Dwarka, Sector II-G(Co-ed)SSS","N/A","28.5995441578733","77.068627953375596","General","6","12","1821","Zone-21","18","South West B","Government","Senior Secondary Schools"
"1821030","Dwarka Sector-I Pkt-7-SKV","N/A","28.6014764226097","77.083773640842097","Morning","Nursery","12","1821","Zone-21","18","South West B","Government","Sarvodaya Sr. Secondary Schools"
"1821031","Dwarka, Sector-VI, G(Co-ed)SSS","N/A","28.591408894974599","77.062460091328802","General","6","12","1821","Zone-21","18","South West B","Government","Senior Secondary Schools"
"1821032","Bijwasan( Bharthal)SBV","N/A","28.540929662738002","77.051584873800195","General","Nursery","12","1821","Zone-21","18","South West B","Government","Sarvodaya Sr. Secondary Schools"
"1821033","Shahabad Mohammadpur- SKV","N/A","28.555763594750399","77.065399647926498","General","Nursery","12","1821","Zone-21","18","South West B","Government","Sarvodaya Sr. Secondary Schools"
"1821034","Kangan Heri-G(Co-ed)SSS","N/A","28.546679547791701","76.984577812935498","General","6","12","1821","Zone-21","18","South West B","Government","Senior Secondary Schools"
"1821035","Bijwasan, Bharthal Road, GGSSS","N/A","28.539508263584299","77.052418959412805","General","6","12","1821","Zone-21","18","South West B","Government","Senior Secondary Schools"
"1821036","Chhawla-GBSSS","N/A","28.553722","76.993774","General","6","12","1821","Zone-21","18","South West B","Government","Senior Secondary Schools"
"1821037","Pochanpur-G(Co-ed)SSS","N/A","28.5675151","77.054241","General","6","12","1821","Zone-21","18","South West B","Government","Senior Secondary Schools"
"1821038","Nanakheri-G(Co-ed)SS","N/A","28.523915761181399","76.9871835370909","General","6","10","1821","Zone-21","18","South West B","Government","Secondary Schools"
"1821039","Bamnoli, Dhulsiras  -G(Co-ed) Sr.Sec.School","N/A","28.5427932551803","77.030172427426805","General","6","12","1821","Zone-21","18","South West B","Government","Senior Secondary Schools"
"1821041","Shahabad Mohammadpur- SBV","N/A","28.555247129061499","77.068292317595095","General","Nursery","12","1821","Zone-21","18","South West B","Government","Sarvodaya Sr. Secondary Schools"
"1821136","Mahavir Enclave-G(Co-ed)SS","N/A","28.592725810071101","77.081800312101095","General","6","10","1821","Zone-21","18","South West B","Government","Secondary Schools"
"1821137","Dwarka Sector-10, RPVV","N/A","28.585158530448201","77.053013944068098","General","6","12","1821","Zone-21","18","South West B","Government","Partibha Vikas Vidhyalya"
"1821203","Dwarka, Sector III(Ist Site)-G(Co-ed)SSS","N/A","28.607363599066399","77.046494414776404","General","6","12","1821","Zone-21","18","South West B","Government","Senior Secondary Schools"
"1821204","Dwarka Sector-22, G(Co-ed)SSS","N/A","28.555982","77.05574","General","6","12","1821","Zone-21","18","South West B","Government","Senior Secondary Schools"
"1821206","Dwarka Sector-6, Govt. (Co-ed) SSS (Site-I)","N/A","28.5943277553847","77.064222654636097","General","6","12","1821","Zone-21","18","South West B","Government","Senior Secondary Schools"
"1821234","Dwarka Sector-I Pkt-7 SBV","N/A","28.601698121657002","77.083877848469996","Evening","Nursery","12","1821","Zone-21","18","South West B","Government","Sarvodaya Sr. Secondary Schools"
"1821237","Dwarka, Sector III(II Site)-G(Co-ed)SSS","N/A","28.607271194970998","77.0464872122202","General","6","12","1821","Zone-21","18","South West B","Government","Senior Secondary Schools"
"1821242","Dawarka,Sec-16A, G(Co-ed)SSS","N/A","28.612457976758598","77.021258518412694","General","6","12","1821","Zone-21","18","South West B","Government","Senior Secondary Schools"
"1821244","Samalka, No.2- GBSSS","N/A","28.532275","77.085833","Evening","6","12","1821","Zone-21","18","South West B","Government","Senior Secondary Schools"
"1821279","DWARKA SEC-17 GOVT CO-ED SARVODAYA VIDYALAYA","N/A","28.5933700000000","77.0255020000000","General","Nursery","12","1821","Zone-21","18","South West B","Government","Sarvodaya Sr. Secondary Schools"
"1821280","Samalka- GGSSS","N/A","28.531942947011501","77.085888153292501","Morning","6","12","1821","Zone-21","18","South West B","Government","Senior Secondary Schools"
"1821281","Dwarka, Sector-13- Govt. Co-ed Sarvodaya Vidyalaya","N/A","28.5958060000000","77.0334620000000","General","Nursery","12","1821","Zone-21","18","South West B","Government","Sarvodaya Sr. Secondary Schools"
"1821282","Dwarka School of Excellence, Sector-22","N/A","28.5612430000000","77.0594620000000","General","Nursery","12","1821","Zone-21","18","South West B","Government","Sarvodaya Sr. Secondary Schools"
"1821285","Dwarka, Sec-19- RPVV","N/A","28.575608","77.046186","General","6","12","1821","Zone-21","18","South West B","Government","Partibha Vikas Vidhyalya"
"1821286","Dwarka, Sec-5- RPVV","N/A","28.596710","77.053140","General","6","12","1821","Zone-21","18","South West B","Government","Partibha Vikas Vidhyalya"
"1821290","SOSE, Sector- 22, Dwarka","N/A","28.5612430000000","77.0594620000000","General","9","12","1821","Zone-21","18","South West B","Government","School of Specialized Excellence(SOSE)"
"1821291","SOSE, Sector- 10, Dwarka","N/A","28.585158530448201","77.053013944068098","General","9","12","1821","Zone-21","18","South West B","Government","School of Specialized Excellence(SOSE)"
"1821292","SOSE, Sector- 5, Dwarka","N/A","28.596710","77.053140","General","9","12","1821","Zone-21","18","South West B","Government","School of Specialized Excellence(SOSE)"
"1821293","SOSE, Sector- 19, Dwarka","N/A","28.575608","77.046186","General","9","12","1821","Zone-21","18","South West B","Government","School of Specialized Excellence(SOSE)"
"1821294","SOSE, Sector- 6, Dwarka","N/A","28.594732897991864","77.06524846182481","General","9","12","1821","Zone-21","18","South West B","Government","School of Specialized Excellence(SOSE)"
"1822002","Najafgarh-S(Co-ed)V","N/A","28.611301814224301","76.986461374362406","General","Nursery","12","1822","Zone-22","18","South West B","Government","Sarvodaya Sr. Secondary Schools"
"1822003","Surhera-SV","N/A","28.601589302470298","76.932974523909607","General","Nursery","12","1822","Zone-22","18","South West B","Government","Sarvodaya Sr. Secondary Schools"
"1822004","Mundela Kalan-Govt.(Co-ed)SSS","N/A","28.605224850001001","76.894118586498294","General","6","12","1822","Zone-22","18","South West B","Government","Senior Secondary Schools"
"1822005","Pandwala Kalan-SV","N/A","28.572433127988099","76.953718422315305","General","Nursery","12","1822","Zone-22","18","South West B","Government","Sarvodaya Sr. Secondary Schools"
"1822006","Daulat Pur-SV","N/A","28.5436857255463","76.963984823756604","General","Nursery","12","1822","Zone-22","18","South West B","Government","Sarvodaya Sr. Secondary Schools"
"1822007","Shikar Pur-SV","N/A","28.524361872013198","76.955890787986903","General","Nursery","12","1822","Zone-22","18","South West B","Government","Sarvodaya Sr. Secondary Schools"
"1822009","Najafgarh, No.2-GBSSS","N/A","28.6122346164315","76.986353131564499","Evening","6","12","1822","Zone-22","18","South West B","Government","Senior Secondary Schools"
"1822010","Ghumanhera-GBSSS","N/A","28.535515747024402","76.914927011956607","General","6","12","1822","Zone-22","18","South West B","Government","Senior Secondary Schools"
"1822012","Kair-GBSSS","N/A","28.622773704044","76.920347001784407","General","6","12","1822","Zone-22","18","South West B","Government","Senior Secondary Schools"
"1822013","Ujwa-GBSSS","N/A","28.570347728826398","76.902051051265303","General","6","12","1822","Zone-22","18","South West B","Government","Senior Secondary Schools"
"1822014","Dhansa-GBSSS","N/A","28.559440690973702","76.867243575427494","General","6","12","1822","Zone-22","18","South West B","Government","Senior Secondary Schools"
"1822015","Dichaon Kalan-GBSSS","N/A","28.642494730872301","76.987232394095102","General","6","12","1822","Zone-22","18","South West B","Government","Senior Secondary Schools"
"1822024","Rawta-G(Co-ed)SSS","N/A","28.526819","76.897583","General","6","12","1822","Zone-22","18","South West B","Government","Senior Secondary Schools"
"1822025","Jhatikara-G(Co-ed)SSS","N/A","28.5237457884988","76.966054446186007","General","6","12","1822","Zone-22","18","South West B","Government","Senior Secondary Schools"
"1822027","Paprawat-GGSSS","N/A","28.591666534881998","76.979979050324104","General","6","12","1822","Zone-22","18","South West B","Government","Senior Secondary Schools"
"1822028","Goela Khurd-GGSSS","N/A","28.589175792457301","77.006164056346407","General","6","12","1822","Zone-22","18","South West B","Government","Senior Secondary Schools"
"1822031","Khera Dabar-G(Co-ed)SSS","N/A","28.583922443026001","76.934946511084306","General","6","12","1822","Zone-22","18","South West B","Government","Senior Secondary Schools"
"1822033","Kazipur-G(Co-ed)SSS","N/A","28.576697554397501","76.883453768260495","General","6","12","1822","Zone-22","18","South West B","Government","Senior Secondary Schools"
"1822037","Hasanpur Village- G(Co-ed)SSS","N/A","28.5543431628587","76.939370697535907","General","6","12","1822","Zone-22","18","South West B","Government","Senior Secondary Schools"
"1822039","Dhansa-SKV","N/A","28.5593338245171","76.862163028011906","General","Nursery","12","1822","Zone-22","18","South West B","Government","Sarvodaya Sr. Secondary Schools"
"1822040","Kair-SKV","N/A","28.622093300304702","76.919605168171202","General","Nursery","12","1822","Zone-22","18","South West B","Government","Sarvodaya Sr. Secondary Schools"
"1822044","Najafgarh, No.1-GGSSS","N/A","28.611970","76.986493","Morning","6","12","1822","Zone-22","18","South West B","Government","Senior Secondary Schools"
"1822047","Najafgarh, No.2-GGSSS","N/A","28.611527745987701","76.987076279249706","Morning","6","12","1822","Zone-22","18","South West B","Government","Senior Secondary Schools"
"1822048","Ujwa-GGSSS","N/A","28.570275614227398","76.902512645939694","General","6","12","1822","Zone-22","18","South West B","Government","Senior Secondary Schools"
"1822050","Dichaon Kalan-GGSSS","N/A","28.642301706720001","76.986858561466093","General","6","12","1822","Zone-22","18","South West B","Government","Senior Secondary Schools"
"1822051","Ghumanhera- SV","N/A","28.5352958196275","76.915146348129895","General","Nursery","12","1822","Zone-22","18","South West B","Government","Sarvodaya Sr. Secondary Schools"
"1822055","Jaffarpur Kalan-S(Co-ed)V","N/A","28.594027715617301","76.917578811755604","General","Nursery","12","1822","Zone-22","18","South West B","Government","Sarvodaya Sr. Secondary Schools"
"1822056","Khaira-G(Co-ed)SSS","N/A","28.601039696689501","76.975596935597594","General","6","12","1822","Zone-22","18","South West B","Government","Senior Secondary Schools"
"1822057","Najafgarh, No.3-GBSSS","N/A","28.611505793538502","76.9876914039246","Evening","6","12","1822","Zone-22","18","South West B","Government","Senior Secondary Schools"
"1822058","Pandawala Khurd-GGSSS","N/A","28.557458520475201","76.973131315485602","General","6","12","1822","Zone-22","18","South West B","Government","Senior Secondary Schools"
"1822059","Malikpur-G(Co-ed)SSS","N/A","28.5511642377013","76.905538733043898","General","6","12","1822","Zone-22","18","South West B","Government","Senior Secondary Schools"
"1822060","Najafgarh, No.3-GGSSS","N/A","28.6114992278914","76.987845163971599","Morning","6","12","1822","Zone-22","18","South West B","Government","Senior Secondary Schools"
"1822061","Najafgarh, Dharampura-SKV","N/A","28.603231764341999","77.002787205636807","Morning","Nursery","12","1822","Zone-22","18","South West B","Government","Sarvodaya Sr. Secondary Schools"
"1822063","Najafgarh, No.1-GBSSS","N/A","28.6114613817753","76.987192275207093","Evening","6","12","1822","Zone-22","18","South West B","Government","Senior Secondary Schools"
"1822065","Najafgarh, Jharoda Kalan-GBSSS","N/A","28.646159204396099","76.955437759543202","General","6","12","1822","Zone-22","18","South West B","Government","Senior Secondary Schools"
"1822066","Najafgarh, Jharoda Kalan-GGSSS","N/A","28.646004201471801","76.955644569623303","General","6","12","1822","Zone-22","18","South West B","Government","Senior Secondary Schools"
"1822176","Deendar Pur-Sarvodaya Kanya Vidalaya","N/A","28.591626084986299","76.999348407235104","General","Nursery","12","1822","Zone-22","18","South West B","Government","Sarvodaya Sr. Secondary Schools"
"1822177","Najafgarh Stadium-GGSSS","N/A","28.6113911828322","76.989808069236304","Morning","6","12","1822","Zone-22","18","South West B","Government","Senior Secondary Schools"
"1822178","Mitraon-G(Co-ed)SSS","N/A","28.6073271086833","76.941738546724594","General","6","12","1822","Zone-22","18","South West B","Government","Senior Secondary Schools"
"1822245","Nangli Sakrawati Village-GGSS","N/A","28.620408","76.999345","Morning","6","10","1822","Zone-22","18","South West B","Government","Secondary Schools"
"1822247","Deendar Pur - SBV","N/A","28.584521","76.994971","General","Nursery","12","1822","Zone-22","18","South West B","Government","Sarvodaya Sr. Secondary Schools"
"1822249","Najafgarh-GBSSS(Stadium)","N/A","28.611124253196","76.989786211631994","Evening","6","12","1822","Zone-22","18","South West B","Government","Senior Secondary Schools"
"1822257","Goela Khurd-GBSSS","N/A","28.589032209191402","77.006482557019496","General","6","12","1822","Zone-22","18","South West B","Government","Senior Secondary Schools"
"1822258","Najafgarh, Dharampura-GBSSS","N/A","28.603236557794201","77.002462740246003","Evening","6","12","1822","Zone-22","18","South West B","Government","Senior Secondary Schools"
"1822262","Dichaon Kalan- G Coed SV","N/A","28.636830","76.992778","General","Nursery","12","1822","Zone-22","18","South West B","Government","Sarvodaya Sr. Secondary Schools"
"1822263","Paprawat- GBSSS","N/A","28.5761955973467","76.981742309791201","General","6","12","1822","Zone-22","18","South West B","Government","Senior Secondary Schools"
"1822301","Nangli Sakrawati Village- GBSS","N/A","28.620676","76.999302","Evening","6","10","1822","Zone-22","18","South West B","Government","Secondary Schools"
"1822304","AFPS (SOSE), Jharoda Kalan","N/A","28.643286","76.956897","General","9","12","1822","Zone-22","18","South West B","Government","School of Specialized Excellence(SOSE)"
"1923003","Jonapur- Baba Neem Karoli, SKV","N/A","28.462982336388698","77.152297645066696","Morning","Nursery","12","1924","Zone-24","19","South","Government","Sarvodaya Sr. Secondary Schools"
"1923004","Mehrauli Qutab, Sarvodaya (Co-ed) Sr. Sec. Vidyalaya","N/A","28.527029","77.187465","General","Nursery","12","1923","Zone-23","19","South","Government","Sarvodaya Sr. Secondary Schools"
"1923005","Dr. Ambedkar Nagar, Sector IV, No.1- SBV (Yogi Arvind)","N/A","28.5210568203386","77.235512873960502","Morning","Nursery","12","1923","Zone-23","19","South","Government","Sarvodaya Sr. Secondary Schools"
"1923009","Dr. Ambedkar Nagar, Sector IV, No.2-GBSSS","N/A","28.518669946407801","77.232899705334702","Morning","6","12","1923","Zone-23","19","South","Government","Senior Secondary Schools"
"1923010","Malviya Nagar-GBSSS","N/A","28.534597399923399","77.212052744351098","General","6","12","1923","Zone-23","19","South","Government","Senior Secondary Schools"
"1923011","Dr. Ambedkar Nagar, Sector V-GBSSS (Shaheed Anushuya Prasad)","N/A","28.519050702904199","77.240489175163603","Evening","6","12","1923","Zone-23","19","South","Government","Senior Secondary Schools"
"1923012","Chirag Delhi-GBSSS","N/A","28.541048957880701","77.228179125479897","Evening","6","12","1923","Zone-23","19","South","Government","Senior Secondary Schools"
"1923014","Fatehpur Beri- SBV","N/A","28.458889895688401","77.1841659527404","General","Nursery","12","1924","Zone-24","19","South","Government","Sarvodaya Sr. Secondary Schools"
"1923015","Mehrauli, No.2-GBSSS","N/A","28.5266688198768","77.184552982180193","Evening","6","12","1924","Zone-24","19","South","Government","Senior Secondary Schools"
"1923016","Dr. Ambedkar Nagar, Sector V, No.1-GBSS","N/A","28.519313326585198","77.241660357862699","Evening","6","10","1923","Zone-23","19","South","Government","Secondary Schools"
"1923018","Deoli-GBSSS","N/A","28.499558341596899","77.238309816764101","Evening","6","12","1924","Zone-24","19","South","Government","Senior Secondary Schools"
"1923019","Dr. Ambedkar Nagar,Sector IV-SBV","N/A","28.519317734693502","77.233118123173597","General","Nursery","10","1923","Zone-23","19","South","Government","Sarvodaya Secondary Schools"
"1923020","Khanpur, No.1-GBSSS","N/A","28.514466864940999","77.228843315811602","General","6","12","1924","Zone-24","19","South","Government","Senior Secondary Schools"
"1923021","Hauz Rani-GBSSS","N/A","28.5300470819518","77.212883430861694","Evening","6","12","1923","Zone-23","19","South","Government","Senior Secondary Schools"
"1923023","Sarvodaya Kanya Vidyalaya, Dera Village, Delhi - 1923023(Nursery to XII)","N/A","28.433516492643498","77.181152045743204","General","Nursery","12","1924","Zone-24","19","South","Government","Sarvodaya Sr. Secondary Schools"
"1923026","Bhatti Mines-G(Co-ed)SSS","N/A","28.429279614764202","77.2242522309636","Evening","6","12","1924","Zone-24","19","South","Government","Senior Secondary Schools"
"1923027","Sangam Vihar-GBSSS","N/A","28.498966668350601","77.239108123591805","Evening","6","12","1924","Zone-24","19","South","Government","Senior Secondary Schools"
"1923031","Neb Sarai-G(Co-ed)SS","N/A","28.503747784046901","77.200631557572507","General","6","10","1924","Zone-24","19","South","Government","Secondary Schools"
"1923033","Maidan Garhi-G(Co-ed)SS","N/A","28.4987226981556","77.198553565343801","Evening","6","10","1924","Zone-24","19","South","Government","Secondary Schools"
"1923036","Ishani Govt. Sarvodaya Kanya Vidyalaya G-BLOCK SAKET","N/A","28.522594225059802","77.2096826037764","Morning","Nursery","12","1923","Zone-23","19","South","Government","Sarvodaya Sr. Secondary Schools"
"1923037","Chirag Delhi-SKV","N/A","28.542808433595301","77.2220945821947","Morning","Nursery","12","1923","Zone-23","19","South","Government","Sarvodaya Sr. Secondary Schools"
"1923038","Mehrauli Ramanujan-SKV","N/A","28.5231943","77.1796873","General","Nursery","12","1924","Zone-24","19","South","Government","Sarvodaya Sr. Secondary Schools"
"1923041","Hauz Rani-Sr.Sec.SKV (Raja RamMohan Roy)","N/A","28.530022291060899","77.212985536256596","Morning","Nursery","12","1923","Zone-23","19","South","Government","Sarvodaya Sr. Secondary Schools"
"1923042","Deoli-SKV (Bachhan Prasad)","N/A","28.499652741405701","77.238305548616395","Morning","Nursery","12","1924","Zone-24","19","South","Government","Sarvodaya Sr. Secondary Schools"
"1923044","Dr. Ambedkar Nagar, Sector IV, No.1-G(Co-ed)SSS","N/A","28.518286170845901","77.233970789689295","General","6","12","1923","Zone-23","19","South","Government","Senior Secondary Schools"
"1923046","Malviya Nagar-SKV","N/A","28.532399822185798","77.207296259364398","Morning","Nursery","12","1923","Zone-23","19","South","Government","Sarvodaya Sr. Secondary Schools"
"1923047","Dr. Ambedkar Nagar, Sector V-GGSSS","N/A","28.519037856000701","77.240218572085098","Morning","6","12","1923","Zone-23","19","South","Government","Senior Secondary Schools"
"1923048","Chattarpur-GGSSS","N/A","28.503528813737201","77.181660098984494","General","6","12","1924","Zone-24","19","South","Government","Senior Secondary Schools"
"1923050","Dr. Ambedkar Nagar, Sector V, No.2-GGSSS","N/A","28.5196920816249","77.241803107519004","Morning","6","12","1923","Zone-23","19","South","Government","Senior Secondary Schools"
"1923051","Lado Sarai-GGSS","N/A","28.527825970583301","77.193345150583298","General","6","10","1923","Zone-23","19","South","Government","Secondary Schools"
"1923052","Sangam Vihar-GGSSS","N/A","28.498911091228202","77.239212957659802","Morning","6","12","1924","Zone-24","19","South","Government","Senior Secondary Schools"
"1923055","Pushp Vihar, M.B.Road-GGSSS","N/A","28.5242489212343","77.221905464982299","Morning","6","12","1923","Zone-23","19","South","Government","Senior Secondary Schools"
"1923056","Saket, Block J-SBV (Vir Chander Singh Garhwali)","N/A","28.523769976553801","77.213448983159793","General","Nursery","12","1923","Zone-23","19","South","Government","Sarvodaya Sr. Secondary Schools"
"1923057","Begumpur, MMTC/STC Colony-S(Co-ed)V","N/A","28.5333941201431","77.200297715865702","General","Nursery","12","1923","Zone-23","19","South","Government","Sarvodaya Sr. Secondary Schools"
"1923058","Pushp Vihar, M.B.Road-GBSSS","N/A","28.524520945041299","77.222025225586606","Evening","6","12","1923","Zone-23","19","South","Government","Senior Secondary Schools"
"1923059","Fatehpur Beri-SKV (Priya Darshani)","N/A","28.458467202512701","77.183339150034698","General","Nursery","12","1924","Zone-24","19","South","Government","Sarvodaya Sr. Secondary Schools"
"1923060"," Dr. Ambedkar Nagar, Sector IV, No.3- S(Co-ed)V","N/A","28.5188303578744","77.234438063093705","General","Nursery","12","1923","Zone-23","19","South","Government","Sarvodaya Sr. Secondary Schools"
"1923061","Sultanpur-SKV","N/A","28.494571074908801","77.164005209520795","Morning","Nursery","12","1924","Zone-24","19","South","Government","Sarvodaya Sr. Secondary Schools"
"1923062","Khanpur-SKV (Hakikat Rai)","N/A","28.510239756555102","77.228281862666904","Morning","Nursery","12","1924","Zone-24","19","South","Government","Sarvodaya Sr. Secondary Schools"
"1923063","AYA NAGAR-SKV","N/A","28.477146","77.129801","Morning","Nursery","12","1924","Zone-24","19","South","Government","Sarvodaya Sr. Secondary Schools"
"1923064","Mandi Village - SKV","N/A","28.447559603906299","77.145575472774794","General","Nursery","12","1924","Zone-24","19","South","Government","Sarvodaya Sr. Secondary Schools"
"1923066","Dr. Ambedkar Nagar, Sector V, No.3-GBSSS","N/A","28.5196538266574","77.241922307720898","Evening","6","12","1923","Zone-23","19","South","Government","Senior Secondary Schools"
"1923068","Saket, Block G-GBSSS","N/A","28.522778189881901","77.209159952973906","Evening","6","12","1923","Zone-23","19","South","Government","Senior Secondary Schools"
"1923069","Khanpur, No.2-GBSS","N/A","28.510051643329199","77.2281011058909","Evening","6","10","1924","Zone-24","19","South","Government","Secondary Schools"
"1923070","Mehrauli, No.3-GBSS","N/A","28.523614","77.179304","General","6","10","1924","Zone-24","19","South","Government","Secondary Schools"
"1923071","Pushp Vihar, M.B.Road-SKV","N/A","28.525100107658002","77.221307524833094","General","Nursery","12","1923","Zone-23","19","South","Government","Sarvodaya Sr. Secondary Schools"
"1923072","Begumpur, MMTC/STC Colony-GGSS","N/A","28.533691","77.203686","General","6","10","1923","Zone-23","19","South","Government","Secondary Schools"
"1923078","Dr. Ambedkar Nagar, Sector V, No.1-GGSS","N/A","28.519251358896","77.2418277083259","Morning","6","10","1923","Zone-23","19","South","Government","Secondary Schools"
"1923079","Mehrauli, No.2- SKV","N/A","28.526611448586401","77.184519126902202","Morning","Nursery","12","1924","Zone-24","19","South","Government","Sarvodaya Sr. Secondary Schools"
"1923080","Dr. Ambedkar Nagar, Tigri- GGSSS","N/A","28.517741451251801","77.2335922367146","Morning","6","12","1923","Zone-23","19","South","Government","Senior Secondary Schools"
"1923081","Chattarpur, Acharya Tulsi  SBV","N/A","28.5032374816025","77.182939003638495","General","Nursery","12","1924","Zone-24","19","South","Government","Sarvodaya Sr. Secondary Schools"
"1923346","Sangam Vihar, J-Block- SKV","N/A","28.493397","77.241495","Morning","Nursery","10","2229","Zone-29","22","South East","Government","Sarvodaya Secondary Schools"
"1923351","Dr. Ambedkar Nagar,Sector-V(Dashinpuri Extension)-SV","N/A","28.514876588059899","77.236366546493201","General","Nursery","12","1923","Zone-23","19","South","Government","Sarvodaya Sr. Secondary Schools"
"1923354","GBSSS, AYA NAGAR","N/A","28.476980479976799","77.129973460841398","General","6","12","1924","Zone-24","19","South","Government","Senior Secondary Schools"
"1923355","Sultanpur-GBSSS","N/A","28.494526931848199","77.164168612460898","Evening","6","12","1924","Zone-24","19","South","Government","Senior Secondary Schools"
"1923357","Sangam Vihar,J-Block - SBV","N/A","28.492963187351702","77.241775558007006","Evening","Nursery","10","2229","Zone-29","22","South East","Government","Sarvodaya Secondary Schools"
"1923358","Mandi Village- GBSSS","N/A","28.447263","77.145025000000004","General","6","12","1924","Zone-24","19","South","Government","Senior Secondary Schools"
"1923359","Jonapur - SBV","N/A","28.458101","77.150572","Evening","Nursery","12","1924","Zone-24","19","South","Government","Sarvodaya Sr. Secondary Schools"
"1923360","Sarvodaya Bal Vidyalaya, Dera Village, New Delhi","N/A","28.433418","77.181447","General","Nursery","12","1924","Zone-24","19","South","Government","Sarvodaya Sr. Secondary Schools"
"1923393","Dr. Ambedkar Nagar, Sector IV, No.2- SBV","N/A","28.5210568203386","77.235512873960502","Evening","Nursery","12","1923","Zone-23","19","South","Government","Sarvodaya Sr. Secondary Schools"
"1923395","Saket, Block J- GBSSS","N/A","28.523769976553801","77.213448983159793","Evening","6","12","1923","Zone-23","19","South","Government","Senior Secondary Schools"
"1924001","Sriniwaspuri-SBV (Govind Ballabh Pant)","N/A","28.5634182175659","77.255079815681796","General","Nursery","12","2225","Zone-25","22","South East","Government","Sarvodaya Sr. Secondary Schools"
"1924003","Ali Ganj-SV","N/A","28.580529875740002","77.221364175942398","General","Nursery","12","2225","Zone-25","22","South East","Government","Sarvodaya Sr. Secondary Schools"
"1924004","Jangpura-GBSSS","N/A","28.5834410941398","77.242010352699694","Evening","6","12","2225","Zone-25","22","South East","Government","Senior Secondary Schools"
"1924009","Sadiq Nagar-SBV","N/A","28.556358159038499","77.223017390965495","General","Nursery","12","2225","Zone-25","22","South East","Government","Sarvodaya Sr. Secondary Schools"
"1924014","Govt. Sarvodaya Co-ed Vidyalaya, Varun Marg, Defence Colony-1924014","N/A","28.573685518253601","77.233452748830601","General","6","12","2225","Zone-25","22","South East","Government","Senior Secondary Schools"
"1924018","Sarai Kale Khan-GBSS","N/A","28.580005","77.2659756","General","6","10","2225","Zone-25","22","South East","Government","Secondary Schools"
